"Reef","Block","Treatment","Transect","Distance","fish","fert","coregrowtharea","coregrowthweight","coreprodarea","coreprodweight","corebladeaream2","corebladeweightm2","bgprod","avgheight","shootsm2","totepweightperarea","totepweightperweight","corebitesperarea","sheathsm2","rhizomesm2","rootsm2","detritusm2","syrbladesm2","syrrhizomesm2","syrrootsm2","bgweight","agweight","bgshthweight","totweight","meanC_Blades","meandC_Blades","meanN_Blades","meandN_Blades","meanP_Blades","meanC_Sheaths","meandC_Sheaths","meanN_Sheaths","meandN_Sheaths","meanP_Sheaths","meanC_Rhizomes","meandC_Rhizomes","meanN_Rhizomes","meandN_Rhizomes","meanP_Rhizomes","meanC_Roots","meandC_Roots","meanN_Roots","meandN_Roots","meanP_Roots","bladeC","sheathC","rzC","rtC","bladeN","sheathN","rzN","rtN","bladeP","sheathP","rzP","rtP","agthalC","agthalN","agthalP","bgthalC","bgthalN","bgthalP","totthalC","totthalN","totthalP","agCprod","bgCprod","totCprod","agCturn","bgCturn","totCturn","avgfishN","avgfishP","fertN","fertP","totN","totP","NP","labels"
"YM1D","1","D",2,20,"high","yes",217.734027777778,0.00885402577351439,21773.4027777778,0.885402577351439,761451.666666667,31.2933333333333,2.04700338976319,74.5429761904762,800,1.1297357887916e-05,0.275922184339339,7.86766586023092e-05,80.28,256.086666666667,187.226666666667,3.65,1.38666666666667,4.32666666666667,2.43333333333333,443.313333333333,111.573333333333,523.593333333333,554.886666666667,41.69535212,-8.396836162,1.47814512033333,-0.429196874,0.113941803333333,39.31977924,-6.95112764666667,0.765455905,-0.607741711,0.066686528,39.4108938466667,-7.907243357,0.457312199,-0.955918394333333,0.106971985666667,37.33834103,-7.30224176033333,0.681547169666667,-0.589239568333333,0.0231630573333333,13.064130048851,31.5554199928763,99.962432481144,69.8753694433287,0.4618460328398,0.6134121874047,1.13958783952873,1.27335189360993,0.0356216984674333,0.0529455760819667,0.259765833924333,0.0440216582988667,44.6195500417273,1.0752582202445,0.0885672745494,169.837801924473,2.41293973313867,0.3037874922232,214.4573519662,3.48819795338317,0.3923547667726,0.369597428330989,0.788159854846034,1.15775728317702,0.00831046620965603,0.00490744559188471,0.00561893338953852,0.523867097444444,0.0340913175555556,2.7,0.39,3.22386709744444,0.424091317555556,16.816318271018,"+F+A"
"YM1D","1","D",3,1,"high","yes",1441.18265993266,0.0447329826100947,144118.265993266,4.47329826100947,5574983.33333333,175.976666666667,2.70495483290196,247.703703703704,1166.66666666667,8.57945560246947e-06,0.265261383569564,0.0040574858865127,202.773333333333,329.15,135.793333333333,15.65,25.1466666666667,70.14,15.6366666666667,464.943333333333,378.75,667.716666666667,843.693333333333,42.7378687233333,-11.7895367233333,2.12067870733333,1.36812855,0.190186091166667,39.6672391433333,-9.99193107433333,1.06454531766667,1.44239773566667,0.0919168526666667,38.03400658,-8.14771488466667,0.614983841666667,1.084262578,0.115649695666667,39.18414539,-7.949351508,0.978713078,0.701404713333333,0.0532852366666667,75.1894593016303,80.7877827598803,125.896696440489,53.1772840280027,3.757146661255,2.17803973042753,2.06136282756993,1.31765576563353,0.344322628235417,0.189609009730933,0.3889963290167,0.0715551981961667,155.977242061511,5.93518639168253,0.53393163796635,179.073980468492,3.37901859320347,0.460551527212867,335.051222530002,9.314204984886,0.994483165179217,1.91130369323455,1.03628946586701,2.94759315910157,0.0120812548695812,0.00620375040055429,0.00894777014934468,0.523867097444444,0.0340913175555556,2.7,0.39,3.22386709744444,0.424091317555556,16.816318271018,"+F+A"
"YM1D","1","D",3,20,"high","yes",433.179783950617,0.0183376623496706,43317.9783950617,1.83376623496706,1537458.33333333,64.5266666666667,1.44732867557528,85.3921568627451,1366.66666666667,3.28556628450786e-06,0.0780865736723462,2.24304515810665e-05,146.78,547.84,349.066666666667,10.3033333333333,4.98333333333333,20.44,6.46,896.906666666667,211.306666666667,1043.68666666667,1108.21333333333,42.3742839255556,-8.80153132611111,1.655894967,-0.561455628444444,0.0842770363333333,39.2304600433333,-8.90765625066667,0.801016216333333,-0.224010092,0.0437861320833333,37.9996936966667,-9.28919256166667,0.517965761666667,0.931843949333333,0.0242237986666667,38.6503139566667,-8.431826445,0.804229195666667,0.01878271,0.0211166266666667,27.3624665549384,57.5313512585547,207.446282568718,134.659876643074,1.06594935946307,1.17165055061113,2.87560089062103,2.81954883801167,0.0546767599090667,0.0641075540712583,0.130734161119367,0.0717335376051333,84.8938178134931,2.2375999100742,0.118784313980325,342.106159211792,5.6951497286327,0.2024676987245,426.999977025285,7.9327496387069,0.321252012704825,0.777954815982989,0.556122218245679,1.33407703422867,0.00912685888433557,0.0018174110329563,0.00332710501442806,0.523867097444444,0.0340913175555556,2.7,0.39,3.22386709744444,0.424091317555556,16.816318271018,"+F+A"
"YM2A","2","A",1,1,"low","no",379.958333333333,0.0171522659451274,37995.8333333333,1.71522659451274,1699483.33333333,76.1833333333333,2.449747713559,83.1845238095238,1633.33333333333,5.7935905405066e-06,0.129750088988471,0.000543860713106306,152.85,376.976666666667,223.416666666667,32.08,4.03333333333333,14.3766666666667,4.15333333333333,600.393333333333,229.033333333333,753.243333333333,829.426666666667,40.8054414033333,-8.47141465466667,1.39860528966667,-0.0515750543333333,0.090373394,36.6490730066667,-8.14150337166667,0.751617856,0.166766419,0.0683600303333333,34.6781466133333,-7.55930460466667,0.512983892,0.769731968,0.0527485956666667,34.8730717,-7.01267001566667,0.760373668333333,0.151140269666667,0.032287299,31.139647475953,55.994343052258,129.712897218766,77.5486809594187,1.0607855453869,1.14627983521883,1.94356287452937,1.67455739772377,0.0666492393132,0.1048366743968,0.169072958272567,0.0686991951532333,87.133990528211,2.20706538060573,0.17148591371,207.261578178185,3.61812027225313,0.2377721534258,294.395568706396,5.82518565285887,0.4092580671358,0.700751109130414,0.854749227176538,1.55550033630695,0.00789685532758915,0.00460546474004674,0.00548872895744457,0.172471056555556,0.0195287991111111,0,0,0.172471056555556,0.0195287991111111,19.5368191178831,"-F-A"
"YM2A","2","A",1,20,"low","no",236.818903318903,0.0108408831860994,23681.8903318903,1.08408831860994,1218141.66666667,54.7433333333333,1.87117637773204,81.4706196581197,1166.66666666667,1.27237182838916e-05,0.28306656285841,0.000403318046300351,95.69,415.196666666667,282.556666666667,23.6766666666667,1.11666666666667,4.29666666666667,1.06333333333333,697.753333333333,150.433333333333,793.443333333333,848.186666666667,41.3380561733333,-8.476964678,1.244119282,0.460056374,0.0691680456666667,38.2813623333333,-7.61783094666667,0.771274022666667,0.290762940333333,0.0620917706666667,36.9700878733333,-7.54013441733333,0.559804085333333,0.340827950333333,0.0380748715833333,35.5766495733333,-6.832269446,0.855547401333333,0.130081319,0.0224452613333333,22.584412623164,36.635446147443,153.833404242091,100.774777001463,0.6851540078714,0.734414207802967,2.30218146160337,2.3853871716628,0.0374694359073667,0.0607911354680333,0.155576143448433,0.0629960664156667,59.219858770607,1.41956821567437,0.0982605713754,254.608181243553,4.68756863326617,0.2185722098641,313.82804001416,6.10713684894053,0.3168327812395,0.447362962688991,0.679969254301962,1.12733221699095,0.00754305660977918,0.0027815159341793,0.00370632878701054,0.172471056555556,0.0195287991111111,0,0,0.172471056555556,0.0195287991111111,19.5368191178831,"-F-A"
"YM2A","2","A",2,1,"low","no",359.816558441558,0.0164708071219858,35981.6558441558,1.64708071219858,1382300,62.3733333333333,2.77996591731426,95.3229166666667,1200,8.3832041286352e-06,0.185376095041704,0.000866663671744018,104.973333333333,273.66,150.306666666667,11.55,2.76666666666667,14.7133333333333,2.85,423.966666666667,167.346666666667,528.94,591.313333333333,40.7869859733333,-8.17519596866667,1.504858093,0.344991737,0.116294924666667,36.4695215466667,-7.79670150633333,0.800361278333333,0.337860334,0.0585851550833333,36.57562932,-7.26756000833333,0.534689788333333,1.09267802966667,0.0729558893333333,34.2801034311111,-6.816540878,0.762853311333333,0.167765315555556,0.0274638086666667,25.4480092874973,38.325022247652,99.829208601566,51.5120517829724,0.936636001485333,0.845562381004833,1.4409858947583,1.14677463196293,0.0740828288531333,0.0622680775179917,0.1914164675705,0.0411868937962667,63.7730315351493,1.78219838249017,0.136350906371125,151.341260384538,2.58776052672123,0.232603361366767,215.114291919688,4.3699589092114,0.368954267737892,0.67234336756462,0.994432668276059,1.66677603584068,0.0101732816070074,0.00665560230325449,0.00776063054670122,0.172471056555556,0.0195287991111111,0,0,0.172471056555556,0.0195287991111111,19.5368191178831,"-F-A"
"YM2A","2","A",2,20,"low","no",236.303977272727,0.0108910803120291,23630.3977272727,1.08910803120291,749466.666666667,35.86,1.72445761794588,60.7321428571429,1000,1.07478588836778e-05,0.221926073761933,9.54556975385029e-05,81.8533333333333,442.423333333333,337.823333333333,48.37,1.14666666666667,6.3,0.716666666666667,780.246666666667,117.713333333333,862.1,897.96,40.9878125933333,-7.97367490033333,1.55401718366667,-0.125487156,0.076518925,36.9058989256667,-7.3315736642,0.7943081705,-0.1813406146,0.0471543386666667,34.6909767703333,-6.9052499851,0.504805805966667,0.222932168066667,0.026147643,34.2093418096667,-6.62763097306667,0.829273435666667,-0.257619222433333,0.018270805,14.612790050682,30.1547174368365,154.688061535203,115.675121312873,0.5419342384009,0.605337594442897,2.21173505558495,2.74244043364528,0.0285773591771,0.0417998162244667,0.120061095994233,0.0631274158972,44.7675074875185,1.1472718328438,0.0703771754015667,270.363182848077,4.95417548923023,0.183188511891433,315.130690335595,6.10144732207403,0.253565687293,0.443231934896173,0.592835486818762,0.993897602379342,0.00736837517685872,0.00239543942333969,0.00272920539884043,0.172471056555556,0.0195287991111111,0,0,0.172471056555556,0.0195287991111111,19.5368191178831,"-F-A"
"YM2A","2","A",3,1,"low","no",395.217676767677,0.0167994376646928,39521.7676767677,1.67994376646928,1566275,66.6633333333333,2.61915435010216,89.8634920634921,1400,4.49469009468258e-06,0.106276067975108,0.000930949645138266,121.843333333333,303.766666666667,193.836666666667,13.52,4.38333333333333,7.05333333333333,2.95333333333333,497.603333333333,188.506666666667,619.446666666667,686.11,42.3135183633333,-8.24084394166667,1.61995596633333,-0.268096552666667,0.0823023356666667,39.5799855033333,-7.88112249433333,0.866061991666667,0.571246287,0.0506558873333333,37.1976544566667,-7.35259725633333,0.577744123666667,1.538657898,0.044390702,38.1856147733333,-6.818081178,0.859845249,0.640134207333333,0.0271450736666667,28.2012783100143,48.2333961569373,113.030747098167,74.0048426514487,1.08002236998897,1.05690692403843,1.7373647040021,1.6671312734901,0.0548997429425667,0.0620253663460667,0.1258424996817,0.0526119052173667,76.4346744669517,2.1369292940274,0.116925109288633,187.035589749616,3.4044959774922,0.178454404899067,263.470264216568,5.5414252715196,0.2953795141877,0.708844495182951,0.984900873916595,1.69374536909955,0.00923976319643283,0.00538237822669634,0.00652690622309391,0.172471056555556,0.0195287991111111,0,0,0.172471056555556,0.0195287991111111,19.5368191178831,"-F-A"
"YM2A","2","A",3,20,"low","no",198.963068181818,0.00993560900359797,19896.3068181818,0.993560900359797,795408.333333333,39.6466666666667,1.73195068902318,55.9909722222222,1333.33333333333,5.79742774510982e-06,0.115402421917299,0.00018143379746583,66.59,551.52,228.423333333333,15.6833333333333,1.10666666666667,8.57333333333333,6.05666666666667,779.943333333333,106.236666666667,846.533333333333,886.18,41.67414682,-7.45142265,1.55643470333333,-0.268082118,0.0745282736666667,40.7255269066667,-7.22247718866667,0.801446325666667,0.158018205,0.034988201,39.9406269233333,-7.18830032844444,0.512706421111111,0.198216692777778,0.0330917156666667,38.5068640733333,-6.68476858033333,0.804243481333333,0.186589031333333,0.0208085186666667,16.6103217273273,27.2501822896417,220.616463551425,88.0985973396287,0.6107854829387,0.533690196982267,2.82555259969078,1.83847823062253,0.0294088769132667,0.0234707968968,0.183193549260267,0.0475303127718667,43.860504016969,1.14447567992097,0.0528796738100667,308.715060891054,4.66403083031331,0.230723862032133,352.575564908023,5.80850651023428,0.2836035358422,0.414899844344353,0.683650199555218,1.09855004389957,0.011223413564981,0.00223088199439466,0.00314249851077507,0.172471056555556,0.0195287991111111,0,0,0.172471056555556,0.0195287991111111,19.5368191178831,"-F-A"
"YM2B","2","B",1,1,"high","no",341.855324074074,0.013662400284264,34185.5324074074,1.3662400284264,1543491.66666667,63.8466666666667,3.04274502524785,120.551767676768,733.333333333333,7.7552336551262e-06,0.187403682131547,0.000730888056848761,79.4766666666667,247.05,94.8033333333333,41.9133333333333,8.40666666666667,24.5033333333333,8.53333333333333,341.853333333333,143.323333333333,421.33,485.176666666667,41.14223383,-8.795601315,1.38610397733333,0.530286948,0.0919826353333333,38.5877190855556,-8.32184887977778,0.843798742333333,0.804834187888889,0.068907279,35.6772153166667,-7.50134816633333,0.731783961666667,0.145705087333333,0.05883638575,36.9440223766667,-6.966897601,0.972663526333333,0.377040038666667,0.0364686803333333,26.2681052386407,30.6213441897499,86.6049560869833,34.9333987295203,0.8861492670503,0.6680667110941,1.73175964442043,0.9294080396771,0.0586919436708667,0.0553437873838333,0.1264299644192,0.0325570751342333,56.8894494283906,1.5542159781444,0.1140357310547,121.538354816504,2.66116768409753,0.158987039553433,178.427804244894,4.21538366224193,0.273022770608133,0.562722478376479,1.10124129284272,1.66396377121919,0.00975880085016024,0.0101217885412493,0.00986250892763397,1.50145296233333,0.0897171844444444,0,0,1.50145296233333,0.0897171844444444,37.0210954181068,"+F-A"
"YM2B","2","B",1,20,"high","no",175.190476190476,0.00879584229574961,17519.0476190476,0.879584229574961,774816.666666667,38.4533333333333,2.03144769765618,67.3194444444444,900,9.90820515499645e-06,0.199712595316827,8.86642727313029e-05,103.053333333333,385.346666666667,208.39,36.0833333333333,0.64,1.5,1.36333333333333,593.736666666667,141.506666666667,696.79,735.243333333333,41.09957321,-7.673353938,1.3902237575,-0.1402962865,0.075330831,35.9460951433333,-6.75459993333333,0.701803887,0.145178550666667,0.0526298196666667,34.69094201,-6.66480311766667,0.578148458666667,0.383997312666667,0.043126055,34.69032637,-6.133115003,0.817992467333333,-0.230412051666667,0.019588718,12.058647464744,37.154118428002,133.580951523644,72.00399412456,0.40749051318725,0.741481145639833,2.24597921344,1.68442267005107,0.0220496831574,0.0445897940254333,0.1632730286532,0.040370335768,31.542217934385,0.768456547893,0.05398625665035,205.584945648204,3.93040188349107,0.2036433644212,223.555715153577,4.305736440409,0.26538171190035,0.258532789653814,0.702987573037784,0.97743490283524,0.00820601120304958,0.00346591846914054,0.0043844056569409,1.50145296233333,0.0897171844444444,0,0,1.50145296233333,0.0897171844444444,37.0210954181068,"+F-A"
"YM2B","2","B",2,1,"high","no",381.805555555556,0.0152476524284618,38180.5555555556,1.52476524284618,1638683.33333333,65.9533333333333,2.94931039880737,98.5696710696711,1000,5.39682896020397e-06,0.132269154659525,0.0013264223087979,82.1966666666667,233.72,132.11,19.1666666666667,3.59,9.97666666666667,2.67,365.83,148.15,448.026666666667,513.98,41.1341009,-9.31077213733333,1.56696747433333,0.332111191,0.109363945333333,36.8680881966667,-8.40506568633333,0.857391543666667,-0.00266652466666667,0.0468622153333333,36.1379421266667,-7.448781894,0.627610417,-0.057231659,0.0437745926666667,35.5301194933333,-7.073794532,0.855722159666667,-0.203749150333333,0.0231899426666667,27.13287970132,30.3050761862627,84.695786351658,46.8588109147793,1.05720955978053,0.6947819092269,1.4715396015748,1.11665161087263,0.0693182055860667,0.0384443371201,0.1037681073579,0.0306540537085,57.4379558875827,1.75199146900743,0.107762542706167,131.554597266437,2.58819121244743,0.1344221610664,188.99255315402,4.34018268145487,0.242184703772567,0.626557284014852,1.05688642899592,1.68344371301077,0.0112510709136301,0.00849540746063178,0.00921027458210135,1.50145296233333,0.0897171844444444,0,0,1.50145296233333,0.0897171844444444,37.0210954181068,"+F-A"
"YM2B","2","B",2,20,"high","no",421.266534391534,0.019845667630563,42126.6534391534,1.9845667630563,1590491.66666667,73.4333333333333,1.31402063180641,67.302328042328,2033.33333333333,7.26108320072417e-06,0.158383908497177,0.000374946333843423,143.07,594.706666666667,405.99,22.9933333333333,1.38666666666667,5.31,2.57,1000.69666666667,216.503333333333,1143.76666666667,1217.2,41.31998033,-8.56141719833333,1.48176128433333,0.00196245766666667,0.077911202,38.8751600966667,-8.409877346,0.761404571,-0.262454589,0.0391386786666667,38.8244359866667,-7.91271459166667,0.496801130666667,0.132046803,0.028628273,37.3556780933333,-7.52814169133333,0.813156238666667,-0.0975984613333333,0.02466642,30.2162062579933,55.601295872491,230.241351168587,151.35702768297,1.07371619911943,1.081066908612,2.9505597855663,3.3124672800446,0.0559722216449,0.0547119530725,0.167903908105133,0.0990146700724667,85.8175021304843,2.15478310773143,0.1106841747174,381.598378851556,6.2630270656109,0.2669185781776,467.415880982041,8.41781017334233,0.377602752895,0.817272049124665,0.504426126685213,1.32169817580988,0.00978005826160639,0.00133091705709868,0.00282717717090873,1.50145296233333,0.0897171844444444,0,0,1.50145296233333,0.0897171844444444,37.0210954181068,"+F-A"
"YM2B","2","B",3,1,"high","no",374.14375,0.0150116139668105,37414.375,1.50116139668105,1644041.66666667,66.3866666666667,2.76074126961054,116.488888888889,866.666666666667,4.05984001875937e-06,0.0999730116486849,0.00147689721867218,72.6366666666667,309.806666666667,158.57,19.4933333333333,3.61333333333333,21.49,2.51333333333333,468.376666666667,139.023333333333,541.013333333333,607.4,41.8295645633333,-8.95929436666667,1.658165999,0.354027781333333,0.0953414556666667,40.2750912644444,-8.36526588433333,0.905263046111111,0.636824653333333,0.0537895286666667,37.086124665,-7.28513017483333,0.647139543666667,0.841086563666667,0.0637539803333333,39.18617488,-6.96739163633333,0.994300979333333,0.533417483,0.0258202003333333,27.7776502278093,29.3909362038921,112.977173958674,61.9335557487023,1.1049084549448,0.656242252863878,1.9343620176382,1.52369329327797,0.0633243008518,0.0375918102582,0.166995982543867,0.0368894505245667,57.1685864317014,1.76115070780868,0.10091611111,174.910729707377,3.45805531091617,0.203885433068433,232.079316139078,5.21920601872484,0.304801544178433,0.627672423419156,1.04881546880363,1.67648789222279,0.0105381530607246,0.00754673576549561,0.00815521281134965,1.50145296233333,0.0897171844444444,0,0,1.50145296233333,0.0897171844444444,37.0210954181068,"+F-A"
"YM2B","2","B",3,20,"high","no",140.224652777778,0.00739755726387699,14022.4652777778,0.739755726387699,583065,30.7066666666667,1.66849037552265,47.6547619047619,1000,5.88645894854531e-06,0.1123260757011,0.000623209458588333,69.49,524.626666666667,291.983333333333,14.0766666666667,0.656666666666667,3.64,0.56,816.61,100.196666666667,886.1,916.806666666667,41.7756139566667,-8.22351370633333,1.45968118966667,-0.830574554666667,0.080811174,39.9659454366667,-7.66293010166667,0.821137738,-0.458580082,0.0422660703333333,39.3399622433333,-7.04016396933333,0.603522653,0.962320174,0.0546650006666667,38.57592035,-6.916533848,0.850123795,-0.0722094956666667,0.0204470493333333,12.8779996097533,27.5492959273527,205.597793429868,112.372848085508,0.444706003087,0.572615493246633,3.0514001762036,2.45964703231223,0.0235127626293333,0.0310286023756667,0.2501583774344,0.0598508537966333,40.427295537106,1.01732149633363,0.054541365005,317.970641515376,5.51104720851583,0.310009231231033,358.397937052482,6.52836870484947,0.364550596236033,0.309901188181779,0.653171745735784,0.963072933917563,0.00846959881682351,0.00214552154175857,0.00276254050154977,1.50145296233333,0.0897171844444444,0,0,1.50145296233333,0.0897171844444444,37.0210954181068,"+F-A"
"YM2C","2","C",1,1,"low","yes",981.042929292929,0.0360032057537532,98104.2929292929,3.60032057537532,3601225,129.273333333333,3.01900446499627,173.784722222222,1166.66666666667,6.02147995010129e-06,0.168371149501356,0.00234773792005217,145.58,195.01,143.44,23.5366666666667,15.8966666666667,26.3766666666667,6.74666666666667,338.45,274.853333333333,484.03,613.303333333333,40.2371116066667,-10.8876336633333,1.48929256866667,0.499412638,0.134893611,36.7611779033333,-9.668787243,0.906358983333333,0.573046304666667,0.114677674333333,34.8977885233333,-9.146520701,0.506411972333333,0.741197260666667,0.138098966,35.04433335,-8.06872852566667,0.764638983333333,0.621283548333333,0.0465080366666667,52.2110319521937,53.5092560894633,67.8642407934617,49.491039518029,1.93993595976463,1.32642252527027,0.980319731086167,1.08521573748783,0.176084312422533,0.167290220350267,0.266353431139467,0.0644075978000333,105.720288041657,3.2663584850349,0.3433745327728,117.355280311491,2.065535468574,0.3307610289395,223.075568353148,5.3318939536089,0.6741355617123,1.45393731601235,1.0567000389012,2.51063735491354,0.0137490731995058,0.00923926033788849,0.0113816860019013,0.353072968444444,0.0435299158888889,2.7,0.39,3.05307296844444,0.433529915888889,15.5787024423276,"-F+A"
"YM2C","2","C",1,20,"low","yes",224.777417027417,0.0113505925398607,22477.7417027417,1.13505925398607,874716.666666667,43.9766666666667,0.747173748407598,55.6289562289562,900,7.2407582038839e-06,0.144611692928263,0.00191201307310778,105.29,716.36,477.453333333333,77.45,0.333333333333333,3.18666666666667,0.483333333333333,1193.81333333333,149.266666666667,1299.10333333333,1343.08,41.7922337766667,-7.77178418866667,1.71754535366667,-0.659551415666667,0.0739125436666667,37.5730302366667,-7.297787372,0.753245936666667,-0.743688422666667,0.0288600593333333,36.4566493933333,-7.22471957266667,0.549780301,0.162555920333333,0.022448089,35.9966678588889,-6.49800905988889,0.860472559222222,0.00536982922222222,0.02015215,18.2447102632883,39.457969991085,260.947863912371,171.855936110672,0.733894231753833,0.780853027660333,3.9270698905685,4.07216241237349,0.0322633130221,0.0298537623609333,0.158503941825067,0.096781928655,57.7026802543733,1.51474725941417,0.0621170753830333,432.803800023044,7.99923230294199,0.255285870480067,490.506480277417,9.51397956235616,0.3174029458631,0.470227433928942,0.270744275486351,0.740971709415292,0.00790112658763993,0.000626755199060286,0.00150157065877347,0.353072968444444,0.0435299158888889,2.7,0.39,3.05307296844444,0.433529915888889,15.5787024423276,"-F+A"
"YM2C","2","C",2,1,"low","yes",1564.5404040404,0.0493775366629358,156454.04040404,4.93775366629358,5925116.66666667,188.06,2.86533758492024,253.790598290598,1133.33333333333,4.39834519301116e-06,0.139097331063389,0.00174397408653699,160.63,270.54,123.06,13.1633333333333,24.3466666666667,37.11,4.50333333333333,393.6,348.69,554.23,742.29,42.0267517033333,-13.01434019,1.96838107766667,1.022915215,0.180803183916667,35.6321746633333,-11.3244215233333,0.882212145333333,0.933024487333333,0.0681430723333333,36.62974038,-9.29467038766667,0.488078476,1.20787109133333,0.0971473583333333,34.59142683,-8.78731512733333,0.763840535,0.218625410333333,0.0420464746666667,79.046215109542,57.2097466772757,98.8786146090747,42.5700781087043,3.7065820082446,1.42355134343407,1.33756971941213,0.9408376339996,0.3407441621831,0.110671369095967,0.2636424677693,0.0517802367991,136.255961786818,5.13013335167867,0.451415531279067,141.448692717779,2.27840735341173,0.3154227045684,277.704654504597,7.4085407050904,0.766838235847467,2.07501695370938,1.03079091377135,3.10580786748073,0.015270724848406,0.00753816895449219,0.0113361170557122,0.353072968444444,0.0435299158888889,2.7,0.39,3.05307296844444,0.433529915888889,15.5787024423276,"-F+A"
"YM2C","2","C",2,20,"low","yes",181.919191919192,0.0091838562038514,18191.9191919192,0.91838562038514,920983.333333333,45.7233333333333,1.93177362271079,71.4895833333333,933.333333333333,7.81466045025969e-06,0.15742580811718,0.000114680246401834,101.876666666667,408.65,238.313333333333,13.89,0.896666666666667,5.77,2.10666666666667,646.963333333333,147.6,748.84,794.563333333333,41.3145120933333,-7.45123730166667,1.42067327166667,0.0972107063333333,0.0781433266666667,39.2489121233333,-7.07058176366667,0.743464267,-0.282467987333333,0.0489976826666667,36.3619316633333,-7.09491077277778,0.502891402666667,0.463455108888889,0.0454962875833333,36.0161516066667,-6.566873088,0.750151141,0.0272308696666667,0.0232391946666667,18.8890006488847,39.9994588619123,148.205750034749,85.664298209182,0.625208488245833,0.7632722799379,2.05221660215267,1.77909380978333,0.0335886777058667,0.0493782941008667,0.192321338460167,0.0547360004616,58.888459510797,1.38848076818373,0.0829669718067333,233.870048243931,3.831310411936,0.247057338921767,292.758507754728,5.21979118011973,0.3300243107285,0.379390866762715,0.700816702091308,1.08020756885402,0.00634808717571192,0.00321215830075243,0.00385354312465214,0.353072968444444,0.0435299158888889,2.7,0.39,3.05307296844444,0.433529915888889,15.5787024423276,"-F+A"
"YM2C","2","C",3,1,"low","yes",960.526936026936,0.0289680577922092,96052.6936026936,2.89680577922092,3670483.33333333,120.29,3.26749213815961,194.896825396825,833.333333333333,3.9949538156057e-06,0.122897735581112,0.00343552300075001,109.33,206.436666666667,79.8766666666667,14.79,23.4433333333333,39.29,7.59333333333333,286.313333333333,229.62,395.643333333333,515.933333333333,42.1680882266667,-10.8236681533333,1.97392526366667,0.636284465,0.135693692333333,40.6546328333333,-9.57227341633333,1.03498531066667,1.36424082833333,0.071758233,38.7821725333333,-9.27635586066667,0.612479646,1.383032628,0.0982843476666667,39.7869156866667,-8.37382373666667,0.938137699,0.683038097,0.0386224976666667,50.9222966316043,44.6543113161117,81.1006220942437,31.9060977464023,2.37725433187737,1.0826056417734,1.2232856067699,0.769629372080867,0.1648927170872,0.0698976903069667,0.197300690462667,0.0355420043961333,95.576607947716,3.45985997365077,0.234790407394167,113.006719840646,1.99291497885077,0.2328426948588,208.583327788362,5.45277495250153,0.467633102252967,1.22793676306969,1.27059382861584,2.49853059168553,0.0135708207908333,0.0164291973192684,0.0150417763110422,0.353072968444444,0.0435299158888889,2.7,0.39,3.05307296844444,0.433529915888889,15.5787024423276,"-F+A"
"YM2C","2","C",3,20,"low","yes",184.146103896104,0.00978536601637398,18414.6103896104,0.978536601637398,804566.666666667,42.43,2.10725286304831,61.658630952381,1066.66666666667,3.83924986162658e-06,0.0711463045140275,0.000174253975168809,83.8,340.506666666667,185.8,16.2666666666667,0.486666666666667,4.77333333333333,2.31666666666667,526.306666666667,126.23,610.106666666667,652.536666666667,41.63125574,-7.00579506333333,1.480219078,-0.784766787333333,0.0605592656666667,40.8665210933333,-7.124232452,0.843730030333333,-0.398448460333333,0.0384625013333333,40.8508657333333,-6.56476494233333,0.579908365333333,0.638074523,0.032111737,39.6530674833333,-6.13651020133333,0.902235685,-0.310410450333333,0.0206499393333333,17.654441915408,34.243380969886,139.314584112383,73.653850030382,0.6304231558265,0.706138399178767,1.9699876252156,1.6750785543409,0.0261907584051667,0.0319938277088,0.107263982591367,0.0383717538946,51.897822885294,1.33656155500527,0.0581845861139667,212.968434142765,3.6450661795565,0.145635736485967,264.866257028059,4.98162773456177,0.203820322599933,0.407295748626167,0.852078793836112,1.25937454246228,0.00778988649911037,0.00401795815073732,0.00477563872770212,0.353072968444444,0.0435299158888889,2.7,0.39,3.05307296844444,0.433529915888889,15.5787024423276,"-F+A"
"YM2D","2","D",1,1,"high","yes",1333.31818181818,0.0479088826362359,133331.818181818,4.79088826362359,5125925,184.693333333333,2.36668853192049,227.85,1200,5.56326378436409e-06,0.155066742416537,0.00128743786666822,379.323333333333,424.33,208.036666666667,24.24,14.21,42.7933333333333,5.65666666666667,632.366666666667,564.016666666667,1011.69,1196.38333333333,41.4795896733333,-11.77555839,1.706407966,1.141385848,0.145858405916667,36.8542553933333,-10.0237704253333,0.92159892,1.12132033066667,0.098605938,36.18026938,-8.508341283,0.584359779,0.917840689333333,0.133217343666667,35.1203230566667,-8.22251066666667,0.816084189333333,0.763277689333333,0.047237429,76.6574499071387,137.761486382731,153.810242642762,72.9745263322267,3.13127731289843,3.52851839488117,2.47619957935967,1.6903298695584,0.263976531196642,0.384156164469867,0.573621325565867,0.0976915006107333,214.418936289869,6.6597957077796,0.648132695666508,226.784768974989,4.16652944891807,0.6713128261766,441.203705264858,10.8263251566977,1.31944552184311,1.99024424384558,0.847461273687323,2.8377055175329,0.0101436444062942,0.00405224513816199,0.00690778727334397,0.839708932222222,0.0573110945555556,2.7,0.39,3.53970893222222,0.447311094555556,17.5053601980526,"+F+A"
