Days,CoreID,ShootID,BladeID,Reef,Transect,Distance,Core,Species,Shoot,Flower?,Blade,Blade_Tin,Growth,Length,Bitten,Width,Epiphyte_Tin,Blade_dry_weight,Epiphyte_dry_weight,Bites
12,YM1B_1_1_1,YM1B_1_1_1_2,YM1B_1_1_1_2_1,YM1B,1,1,1,Thalassia,2,y,1,1871,0,65,,6,739,0.0541,0.0073,0
12,YM1B_1_1_1,YM1B_1_1_1_2,YM1B_1_1_1_2_2,YM1B,1,1,1,Thalassia,2,y,2,1871,4,73,,6,739,0.0541,0.0073,0
12,YM1B_1_1_1,YM1B_1_1_1_2,YM1B_1_1_1_2_3,YM1B,1,1,1,Thalassia,2,y,3,1871,32,56,,6,739,0.0541,0.0073,0
12,YM1B_1_1_1,YM1B_1_1_1_2,YM1B_1_1_1_2_4,YM1B,1,1,1,Thalassia,2,y,4,1871,3,3,,6,739,0.0541,0.0073,0
12,YM1B_1_1_1,YM1B_1_1_1_3,YM1B_1_1_1_3_1,YM1B,1,1,1,Thalassia,3,,1,1184,4,125,,7,742,0.082,0.0091,0
12,YM1B_1_1_1,YM1B_1_1_1_3,YM1B_1_1_1_3_2,YM1B,1,1,1,Thalassia,3,,2,1184,43,116,,7,742,0.082,0.0091,0
12,YM1B_1_1_1,YM1B_1_1_1_3,YM1B_1_1_1_3_3,YM1B,1,1,1,Thalassia,3,,3,1184,11,11,,7,742,0.082,0.0091,0
12,YM1B_1_1_1,YM1B_1_1_1_3,YM1B_1_1_1_3_4,YM1B,1,1,1,Thalassia,3,,4,1184,3,3,,6,742,0.082,0.0091,0
12,YM1B_1_1_1,YM1B_1_1_1_4,YM1B_1_1_1_4_1,YM1B,1,1,1,Thalassia,4,,1,1028,0,135,,8,587,0.1096,0.0288,0
12,YM1B_1_1_1,YM1B_1_1_1_4,YM1B_1_1_1_4_2,YM1B,1,1,1,Thalassia,4,,2,1028,45,124,,9,587,0.1096,0.0288,0
12,YM1B_1_1_1,YM1B_1_1_1_4,YM1B_1_1_1_4_3,YM1B,1,1,1,Thalassia,4,,3,1028,35,35,,9,587,0.1096,0.0288,0
12,YM1B_1_1_1,YM1B_1_1_1_5,YM1B_1_1_1_5_1,YM1B,1,1,1,Thalassia,5,,1,1828,,148,,9,588,0.1351,0.0168,0
12,YM1B_1_1_1,YM1B_1_1_1_5,YM1B_1_1_1_5_2,YM1B,1,1,1,Thalassia,5,,2,1828,,153,,9,588,0.1351,0.0168,0
12,YM1B_1_1_1,YM1B_1_1_1_5,YM1B_1_1_1_5_3,YM1B,1,1,1,Thalassia,5,,3,1828,,64,,9,588,0.1351,0.0168,0
12,YM1B_1_1_1,YM1B_1_1_1_6,YM1B_1_1_1_6_1,YM1B,1,1,1,Thalassia,6,,1,1691,,20,y,8,741,0.0229,0.0023,0
12,YM1B_1_1_1,YM1B_1_1_1_6,YM1B_1_1_1_6_2,YM1B,1,1,1,Thalassia,6,,2,1691,,47,y,8,741,0.0229,0.0023,0
12,YM1B_1_1_1,YM1B_1_1_1_7,YM1B_1_1_1_7_1,YM1B,1,1,1,Thalassia,7,,1,1666,,68,,5.5,736,0.0193,0.0008,0
12,YM1B_1_1_1,YM1B_1_1_1_F,YM1B_1_1_1_F_1,YM1B,1,1,1,Thalassia,F,,1,1166,,10,y,3,no epiphytes,0.0012,,0
11,YM2A_1_20_1,YM2A_1_20_1_1,YM2A_1_20_1_1_1,YM2A,1,20,1,Thalassia,1,,1,1037,0,91,,6,110,0.0316,0.0113,0
11,YM2A_1_20_1,YM2A_1_20_1_1,YM2A_1_20_1_1_2,YM2A,1,20,1,Thalassia,1,,2,1037,22,22,,6,110,0.0316,0.0113,0
11,YM2A_1_20_1,YM2A_1_20_1_2,YM2A_1_20_1_2_1,YM2A,1,20,1,Thalassia,2,,1,853,0,92,,4,114,0.056,0.0278,0
11,YM2A_1_20_1,YM2A_1_20_1_2,YM2A_1_20_1_2_2,YM2A,1,20,1,Thalassia,2,,2,853,0,76,,5,114,0.056,0.0278,0
11,YM2A_1_20_1,YM2A_1_20_1_2,YM2A_1_20_1_2_3,YM2A,1,20,1,Thalassia,2,,3,853,34,93,,5,114,0.056,0.0278,0
11,YM2A_1_20_1,YM2A_1_20_1_2,YM2A_1_20_1_2_4,YM2A,1,20,1,Thalassia,2,,4,853,13,13,,5,114,0.056,0.0278,0
11,YM2A_1_20_1,YM2A_1_20_1_3,YM2A_1_20_1_3_1,YM2A,1,20,1,Thalassia,3,,1,916,,63.5,y,6.5,704,0.0246,0.0007,0
11,YM2A_1_20_1,YM2A_1_20_1_3,YM2A_1_20_1_3_2,YM2A,1,20,1,Thalassia,3,,2,916,,19,,6,704,0.0246,0.0007,0
11,YM2A_1_20_1,YM2A_1_20_1_4,YM2A_1_20_1_4_1,YM2A,1,20,1,Thalassia,4,,1,1055,,82,y,7,747,0.065,0.0062,0
11,YM2A_1_20_1,YM2A_1_20_1_4,YM2A_1_20_1_4_2,YM2A,1,20,1,Thalassia,4,,2,1055,,101,,7,747,0.065,0.0062,0
11,YM2A_1_20_1,YM2A_1_20_1_4,YM2A_1_20_1_4_3,YM2A,1,20,1,Thalassia,4,,3,1055,,36,,6.5,747,0.065,0.0062,0
11,YM2A_1_20_1,YM2A_1_20_1_5,YM2A_1_20_1_5_1,YM2A,1,20,1,Thalassia,5,,1,877,,108,y,7,744,0.0783,0.0353,0
11,YM2A_1_20_1,YM2A_1_20_1_5,YM2A_1_20_1_5_2,YM2A,1,20,1,Thalassia,5,,2,877,,102,,7,744,0.0783,0.0353,0
11,YM2A_1_20_1,YM2A_1_20_1_5,YM2A_1_20_1_5_3,YM2A,1,20,1,Thalassia,5,,3,877,,70,,6.5,744,0.0783,0.0353,0
11,YM2A_1_20_1,YM2A_1_20_1_6,YM2A_1_20_1_6_1,YM2A,1,20,1,Thalassia,6,,1,1356,35,104,,7,733,0.036,0.0031,0
11,YM2A_1_20_1,YM2A_1_20_1_6,YM2A_1_20_1_6_2,YM2A,1,20,1,Thalassia,6,,2,1356,7,7,,7,733,0.036,0.0031,0
11,YM2A_1_20_1,YM2A_1_20_1_7,YM2A_1_20_1_7_1,YM2A,1,20,1,Thalassia,7,,1,1685,,93,,6,743,0.0245,0.0119,0
11,YM2A_1_20_1,YM2A_1_20_1_8,YM2A_1_20_1_8_1,YM2A,1,20,1,Thalassia,8,,1,1212,,12,y,7,645,0.0471,0.0211,0
11,YM2A_1_20_1,YM2A_1_20_1_8,YM2A_1_20_1_8_2,YM2A,1,20,1,Thalassia,8,,2,1212,,115,,6.5,645,0.0471,0.0211,0
11,YM2A_1_20_1,YM2A_1_20_1_8,YM2A_1_20_1_8_3,YM2A,1,20,1,Thalassia,8,,3,1212,,47,,6.5,645,0.0471,0.0211,0
11,YM2A_1_20_1,YM2A_1_20_1_F,YM2A_1_20_1_F_1,YM2A,1,20,1,Thalassia,F,,1,1399,,106,,6.5,239,0.0814,0.0231,0
11,YM2A_1_20_1,YM2A_1_20_1_F,YM2A_1_20_1_F_2,YM2A,1,20,1,Thalassia,F,,2,1399,,98,,6,239,0.0814,0.0231,0
11,YM2A_1_20_1,YM2A_1_20_1_F,YM2A_1_20_1_F_3,YM2A,1,20,1,Thalassia,F,,3,1399,,51,,5,239,0.0814,0.0231,0
11,YM2A_1_20_1,YM2A_1_20_1_F,YM2A_1_20_1_F_4,YM2A,1,20,1,Thalassia,F,,4,1399,,47,,5,239,0.0814,0.0231,0
11,YM2A_1_20_1,YM2A_1_20_1_F,YM2A_1_20_1_F_5,YM2A,1,20,1,Thalassia,F,,5,1399,,35,,6,239,0.0814,0.0231,0
12,YM2B_1_1_1,YM2B_1_1_1_1,YM2B_1_1_1_1_1,YM2B,1,1,1,Thalassia,1,,1,1274,,91,y,6.5,586,0.0667,0.0116,6
12,YM2B_1_1_1,YM2B_1_1_1_1,YM2B_1_1_1_1_2,YM2B,1,1,1,Thalassia,1,,2,1274,,94,y,6.5,586,0.0667,0.0116,6
12,YM2B_1_1_1,YM2B_1_1_1_1,YM2B_1_1_1_1_3,YM2B,1,1,1,Thalassia,1,,3,1274,,67,,6,586,0.0667,0.0116,6
12,YM2B_1_1_1,YM2B_1_1_1_2,YM2B_1_1_1_2_1,YM2B,1,1,1,Thalassia,2,,1,892,22,95,,6,589,0.0443,0.0082,1
12,YM2B_1_1_1,YM2B_1_1_1_2,YM2B_1_1_1_2_2,YM2B,1,1,1,Thalassia,2,,2,892,54,89,,6,589,0.0443,0.0082,1
12,YM2B_1_1_1,YM2B_1_1_1_2,YM2B_1_1_1_2_3,YM2B,1,1,1,Thalassia,2,,3,892,12,12,,6,589,0.0443,0.0082,1
12,YM2B_1_1_1,YM2B_1_1_1_3,YM2B_1_1_1_3_1,YM2B,1,1,1,Thalassia,3,,1,933,0,70,y,6,735,0.0563,0.0059,0
12,YM2B_1_1_1,YM2B_1_1_1_3,YM2B_1_1_1_3_2,YM2B,1,1,1,Thalassia,3,,2,933,52,116,,6,735,0.0563,0.0059,0
12,YM2B_1_1_1,YM2B_1_1_1_4,YM2B_1_1_1_4_1,YM2B,1,1,1,Thalassia,4,,1,1091,0,116,,8,402,0.1227,0.0239,1
12,YM2B_1_1_1,YM2B_1_1_1_4,YM2B_1_1_1_4_2,YM2B,1,1,1,Thalassia,4,,2,1091,16,124,,8,402,0.1227,0.0239,1
12,YM2B_1_1_1,YM2B_1_1_1_4,YM2B_1_1_1_4_3,YM2B,1,1,1,Thalassia,4,,3,1091,68,125,,8,402,0.1227,0.0239,1
12,YM2B_1_1_1,YM2B_1_1_1_4,YM2B_1_1_1_4_4,YM2B,1,1,1,Thalassia,4,,4,1091,48.5,48.5,,7.5,402,0.1227,0.0239,1
12,YM2B_1_1_1,YM2B_1_1_1_5,YM2B_1_1_1_5_1,YM2B,1,1,1,Thalassia,5,,1,1227,0,90,,7,92,0.0871,0.0183,1
12,YM2B_1_1_1,YM2B_1_1_1_5,YM2B_1_1_1_5_2,YM2B,1,1,1,Thalassia,5,,2,1227,10,104,,7.5,92,0.0871,0.0183,1
12,YM2B_1_1_1,YM2B_1_1_1_5,YM2B_1_1_1_5_3,YM2B,1,1,1,Thalassia,5,,3,1227,47,93,,8,92,0.0871,0.0183,1
12,YM2B_1_1_1,YM2B_1_1_1_5,YM2B_1_1_1_5_4,YM2B,1,1,1,Thalassia,5,,4,1227,3,3,,8,92,0.0871,0.0183,1
12,YM2B_1_1_1,YM2B_1_1_1_6,YM2B_1_1_1_6_1,YM2B,1,1,1,Thalassia,6,,1,909,,32,,5.5,425,0.0207,0.0012,0
12,YM2B_1_1_1,YM2B_1_1_1_6,YM2B_1_1_1_6_2,YM2B,1,1,1,Thalassia,6,,2,909,,64,,5.5,425,0.0207,0.0012,0
12,YM2B_1_1_1,YM2B_1_1_1_7,YM2B_1_1_1_7_1,YM2B,1,1,1,Thalassia,7,,1,1213,,83,,4,325,0.0337,0.0022,2
12,YM2B_1_1_1,YM2B_1_1_1_7,YM2B_1_1_1_7_2,YM2B,1,1,1,Thalassia,7,,2,1213,,107,y,4,325,0.0337,0.0022,2
12,YM2B_1_1_1,YM2B_1_1_1_8,YM2B_1_1_1_8_1,YM2B,1,1,1,Thalassia,8,,1,920,,41,,4,77,0.0099,0.0015,0
12,YM2B_1_1_1,YM2B_1_1_1_8,YM2B_1_1_1_8_2,YM2B,1,1,1,Thalassia,8,,2,920,,30,,4,77,0.0099,0.0015,0
12,YM2B_1_1_1,YM2B_1_1_1_9,YM2B_1_1_1_9_1,YM2B,1,1,1,Thalassia,9,,1,1259,,108,,6,414,0.0421,0.0047,0
12,YM2B_1_1_1,YM2B_1_1_1_9,YM2B_1_1_1_9_2,YM2B,1,1,1,Thalassia,9,,2,1259,,58,,6,414,0.0421,0.0047,0
12,YM2B_1_1_1,YM2B_1_1_1_10,YM2B_1_1_1_10_1,YM2B,1,1,1,Thalassia,10,,1,1320,,60,y,9,426,0.1454,0.0295,4
12,YM2B_1_1_1,YM2B_1_1_1_10,YM2B_1_1_1_10_2,YM2B,1,1,1,Thalassia,10,,2,1320,,185,y,9,426,0.1454,0.0295,4
12,YM2B_1_1_1,YM2B_1_1_1_10,YM2B_1_1_1_10_3,YM2B,1,1,1,Thalassia,10,,3,1320,,128,,8.5,426,0.1454,0.0295,4
12,YM2B_1_1_1,YM2B_1_1_1_F,YM2B_1_1_1_F_1,YM2B,1,1,1,Thalassia,F,,1,1287,,142,,10,377,0.1032,0.026,0
12,YM2B_1_1_1,YM2B_1_1_1_F,YM2B_1_1_1_F_2,YM2B,1,1,1,Thalassia,F,,2,1287,,82,y,9,377,0.1032,0.026,0
12,YM2B_1_1_1,YM2B_1_1_1_F,YM2B_1_1_1_F_3,YM2B,1,1,1,Thalassia,F,,3,1287,,85,,3,377,0.1032,0.026,0
12,YM2B_1_1_2,YM2B_1_1_2_1,YM2B_1_1_2_1_1,YM2B,1,1,2,Thalassia,1,y,1,1835,0,149,,8,320,0.1395,0.0325,0
12,YM2B_1_1_2,YM2B_1_1_2_1,YM2B_1_1_2_1_2,YM2B,1,1,2,Thalassia,1,y,2,1835,5,153,,8,320,0.1395,0.0325,0
12,YM2B_1_1_2,YM2B_1_1_2_1,YM2B_1_1_2_1_3,YM2B,1,1,2,Thalassia,1,y,3,1835,62,115,,7,320,0.1395,0.0325,0
12,YM2B_1_1_2,YM2B_1_1_2_1,YM2B_1_1_2_1_4,YM2B,1,1,2,Thalassia,1,y,4,1835,52,52,,8,320,0.1395,0.0325,0
12,YM2B_1_1_2,YM2B_1_1_2_2,YM2B_1_1_2_2_1,YM2B,1,1,2,Thalassia,2,,1,953,0,69,,4.5,318,0.0242,0.0031,0
12,YM2B_1_1_2,YM2B_1_1_2_2,YM2B_1_1_2_2_2,YM2B,1,1,2,Thalassia,2,,2,953,25,61,,4.5,318,0.0242,0.0031,0
12,YM2B_1_1_2,YM2B_1_1_2_2,YM2B_1_1_2_2_3,YM2B,1,1,2,Thalassia,2,,3,953,7,7,,4.5,318,0.0242,0.0031,0
12,YM2B_1_1_2,YM2B_1_1_2_3,YM2B_1_1_2_3_1,YM2B,1,1,2,Thalassia,3,,1,1674,,138,,7,13,0.0729,0.0098,0
12,YM2B_1_1_2,YM2B_1_1_2_3,YM2B_1_1_2_3_2,YM2B,1,1,2,Thalassia,3,,2,1674,,111,,7.5,13,0.0729,0.0098,0
12,YM2B_1_1_2,YM2B_1_1_2_3,YM2B_1_1_2_3_3,YM2B,1,1,2,Thalassia,3,,3,1674,,14,,7.5,13,0.0729,0.0098,0
12,YM2B_1_1_2,YM2B_1_1_2_4,YM2B_1_1_2_4_1,YM2B,1,1,2,Thalassia,4,y,1,1010,,30,,8,296,0.0438,0.0108,0
12,YM2B_1_1_2,YM2B_1_1_2_4,YM2B_1_1_2_4_2,YM2B,1,1,2,Thalassia,4,y,2,1010,,106,,8.5,296,0.0438,0.0108,0
12,YM2B_1_1_2,YM2B_1_1_2_5,YM2B_1_1_2_5_1,YM2B,1,1,2,Thalassia,5,,1,1186,0,89,,7,446,0.0437,0.0055,0
12,YM2B_1_1_2,YM2B_1_1_2_5,YM2B_1_1_2_5_2,YM2B,1,1,2,Thalassia,5,,2,1186,37.5,70,,6.5,446,0.0437,0.0055,0
12,YM2B_1_1_2,YM2B_1_1_2_F,YM2B_1_1_2_F_1,YM2B,1,1,2,Thalassia,F,,1,945,,223,,8,665,0.293,0.0709,6
12,YM2B_1_1_2,YM2B_1_1_2_F,YM2B_1_1_2_F_2,YM2B,1,1,2,Thalassia,F,,2,945,,232,,9,665,0.293,0.0709,6
12,YM2B_1_1_2,YM2B_1_1_2_F,YM2B_1_1_2_F_3,YM2B,1,1,2,Thalassia,F,,3,945,,85,y,8,665,0.293,0.0709,6
12,YM2B_1_1_2,YM2B_1_1_2_F,YM2B_1_1_2_F_4,YM2B,1,1,2,Thalassia,F,,4,945,,113,,8,665,0.293,0.0709,6
12,YM2B_1_1_2,YM2B_1_1_2_F,YM2B_1_1_2_F_5,YM2B,1,1,2,Thalassia,F,,5,945,,106,y,9,665,0.293,0.0709,6
11,YM2D_1_1_1,YM2D_1_1_1_1,YM2D_1_1_1_1_1,YM2D,1,1,1,Thalassia,1,y,1,1168,0,164.5,,10,417,0.2269,0.0457,6
11,YM2D_1_1_1,YM2D_1_1_1_1,YM2D_1_1_1_1_2,YM2D,1,1,1,Thalassia,1,y,2,1168,30,225,y,10,417,0.2269,0.0457,6
11,YM2D_1_1_1,YM2D_1_1_1_1,YM2D_1_1_1_1_3,YM2D,1,1,1,Thalassia,1,y,3,1168,139,206,,10,417,0.2269,0.0457,6
11,YM2D_1_1_1,YM2D_1_1_1_1,YM2D_1_1_1_1_4,YM2D,1,1,1,Thalassia,1,y,4,1168,51,51,,10,417,0.2269,0.0457,6
11,YM2D_1_1_1,YM2D_1_1_1_2,YM2D_1_1_1_2_1,YM2D,1,1,1,Thalassia,2,,1,1149,,190,y,6,803,0.141,0.0271,1
11,YM2D_1_1_1,YM2D_1_1_1_2,YM2D_1_1_1_2_2,YM2D,1,1,1,Thalassia,2,,2,1149,,239,,6,803,0.141,0.0271,1
11,YM2D_1_1_1,YM2D_1_1_1_2,YM2D_1_1_1_2_3,YM2D,1,1,1,Thalassia,2,,3,1149,,154,,6.5,803,0.141,0.0271,1
11,YM2D_1_1_1,YM2D_1_1_1_3,YM2D_1_1_1_3_1,YM2D,1,1,1,Thalassia,3,,1,1268,0,222,y,8.5,444,0.2301,0.0508,20
11,YM2D_1_1_1,YM2D_1_1_1_3,YM2D_1_1_1_3_2,YM2D,1,1,1,Thalassia,3,,2,1268,79,329,y,9,444,0.2301,0.0508,20
11,YM2D_1_1_1,YM2D_1_1_1_3,YM2D_1_1_1_3_3,YM2D,1,1,1,Thalassia,3,,3,1268,112,139,,9,444,0.2301,0.0508,20
11,YM2D_1_1_1,YM2D_1_1_1_4,YM2D_1_1_1_4_1,YM2D,1,1,1,Thalassia,4,,1,1015,0,224,y,11,333,0.2809,0.0657,13
11,YM2D_1_1_1,YM2D_1_1_1_4,YM2D_1_1_1_4_2,YM2D,1,1,1,Thalassia,4,,2,1015,57,283,y,11,333,0.2809,0.0657,13
11,YM2D_1_1_1,YM2D_1_1_1_4,YM2D_1_1_1_4_3,YM2D,1,1,1,Thalassia,4,,3,1015,123,181.5,,11,333,0.2809,0.0657,13
11,YM2D_1_1_1,YM2D_1_1_1_5,YM2D_1_1_1_5_1,YM2D,1,1,1,Thalassia,5,,1,1029,3,198,y,6.5,671,0.0856,0.0165,5
11,YM2D_1_1_1,YM2D_1_1_1_5,YM2D_1_1_1_5_2,YM2D,1,1,1,Thalassia,5,,2,1029,89,179.5,,6.5,671,0.0856,0.0165,5
11,YM2D_1_1_1,YM2D_1_1_1_6,YM2D_1_1_1_6_1,YM2D,1,1,1,Thalassia,6,,1,1164,11,196,,8.5,235,0.0891,0.0182,3
11,YM2D_1_1_1,YM2D_1_1_1_6,YM2D_1_1_1_6_2,YM2D,1,1,1,Thalassia,6,,2,1164,74,130,,8,235,0.0891,0.0182,3
11,YM2D_1_1_1,YM2D_1_1_1_6,YM2D_1_1_1_6_3,YM2D,1,1,1,Thalassia,6,,3,1164,3,3,,8,235,0.0891,0.0182,3
11,YM2D_1_1_1,YM2D_1_1_1_7,YM2D_1_1_1_7_1,YM2D,1,1,1,Thalassia,7,,1,1907,,115,y,6,334,0.0439,0.0062,2
11,YM2D_1_1_1,YM2D_1_1_1_7,YM2D_1_1_1_7_2,YM2D,1,1,1,Thalassia,7,,2,1907,,127,,6,334,0.0439,0.0062,2
11,YM2D_1_1_1,YM2D_1_1_1_8,YM2D_1_1_1_8_1,YM2D,1,1,1,Thalassia,8,,1,886,0,158,,8,291,0.0718,0.0117,2
11,YM2D_1_1_1,YM2D_1_1_1_8,YM2D_1_1_1_8_2,YM2D,1,1,1,Thalassia,8,,2,886,47,102,,8,291,0.0718,0.0117,2
11,YM2D_1_1_1,YM2D_1_1_1_9,YM2D_1_1_1_9_1,YM2D,1,1,1,Thalassia,9,,1,1140,0,194,y,7,28,0.1569,0.0325,2
11,YM2D_1_1_1,YM2D_1_1_1_9,YM2D_1_1_1_9_2,YM2D,1,1,1,Thalassia,9,,2,1140,17,231,y,7,28,0.1569,0.0325,2
11,YM2D_1_1_1,YM2D_1_1_1_9,YM2D_1_1_1_9_3,YM2D,1,1,1,Thalassia,9,,3,1140,91,176,,7.5,28,0.1569,0.0325,2
11,YM2D_1_1_1,YM2D_1_1_1_9,YM2D_1_1_1_9_4,YM2D,1,1,1,Thalassia,9,,4,1140,25,25,,7,28,0.1569,0.0325,2
11,YM2D_1_1_1,YM2D_1_1_1_10,YM2D_1_1_1_10_1,YM2D,1,1,1,Thalassia,10,,1,1941,3,212,y,9,183,0.1229,0.0276,5
11,YM2D_1_1_1,YM2D_1_1_1_10,YM2D_1_1_1_10_2,YM2D,1,1,1,Thalassia,10,,2,1941,104,197,,9,183,0.1229,0.0276,5
11,YM2D_1_1_1,YM2D_1_1_1_10,YM2D_1_1_1_10_3,YM2D,1,1,1,Thalassia,10,,3,1941,22,22,,9,183,0.1229,0.0276,5
11,YM2D_1_1_1,YM2D_1_1_1_11,YM2D_1_1_1_11_1,YM2D,1,1,1,Thalassia,11,,1,1914,,113,,5,22,0.0247,0.0027,1
11,YM2D_1_1_1,YM2D_1_1_1_12,YM2D_1_1_1_12_1,YM2D,1,1,1,Thalassia,12,,1,1643,,178,y,8,38,0.0942,0.0228,1
11,YM2D_1_1_1,YM2D_1_1_1_12,YM2D_1_1_1_12_2,YM2D,1,1,1,Thalassia,12,,2,1643,,170,,8,38,0.0942,0.0228,1
11,YM2D_1_1_1,YM2D_1_1_1_12,YM2D_1_1_1_12_3,YM2D,1,1,1,Thalassia,12,,3,1643,,20,,8,38,0.0942,0.0228,1
12,YM4C_1_1_2,YM4C_1_1_2_1,YM4C_1_1_2_1_1,YM4C,1,1,2,Thalassia,1,,1,1652,,150,y,8,26,0.0612,0.0049,0
12,YM4C_1_1_2,YM4C_1_1_2_1,YM4C_1_1_2_1_2,YM4C,1,1,2,Thalassia,1,,2,1652,,63,,8,26,0.0612,0.0049,0
12,YM4C_1_1_2,YM4C_1_1_2_2,YM4C_1_1_2_2_1,YM4C,1,1,2,Thalassia,2,,1,1082,0,242,,9.5,241,0.1846,0.0475,1
12,YM4C_1_1_2,YM4C_1_1_2_2,YM4C_1_1_2_2_2,YM4C,1,1,2,Thalassia,2,,2,1082,52,242,,9.5,241,0.1846,0.0475,1
12,YM4C_1_1_2,YM4C_1_1_2_2,YM4C_1_1_2_2_3,YM4C,1,1,2,Thalassia,2,,3,1082,87,147,,9,241,0.1846,0.0475,1
12,YM4C_1_1_2,YM4C_1_1_2_3,YM4C_1_1_2_3_1,YM4C,1,1,2,Thalassia,3,,1,1032,,210,,10,48,0.198,0.0377,0
12,YM4C_1_1_2,YM4C_1_1_2_3,YM4C_1_1_2_3_2,YM4C,1,1,2,Thalassia,3,,2,1032,,309,,10,48,0.198,0.0377,0
12,YM4C_1_1_2,YM4C_1_1_2_4,YM4C_1_1_2_4_1,YM4C,1,1,2,Thalassia,4,,1,1367,0,275,,8,285,0.2376,0.0516,0
12,YM4C_1_1_2,YM4C_1_1_2_4,YM4C_1_1_2_4_2,YM4C,1,1,2,Thalassia,4,,2,1367,42,293,,8,285,0.2376,0.0516,0
12,YM4C_1_1_2,YM4C_1_1_2_4,YM4C_1_1_2_4_3,YM4C,1,1,2,Thalassia,4,,3,1367,100,145,,8,285,0.2376,0.0516,0
12,YM4C_1_1_2,YM4C_1_1_2_5,YM4C_1_1_2_5_1,YM4C,1,1,2,Thalassia,5,,1,989,,261,,8.5,270,0.1705,0.0365,0
12,YM4C_1_1_2,YM4C_1_1_2_5,YM4C_1_1_2_5_2,YM4C,1,1,2,Thalassia,5,,2,989,,233,,8,270,0.1705,0.0365,0
12,YM4C_1_1_2,YM4C_1_1_2_5,YM4C_1_1_2_5_3,YM4C,1,1,2,Thalassia,5,,3,989,,49,,8,270,0.1705,0.0365,0
12,YM4C_1_1_2,YM4C_1_1_2_6,YM4C_1_1_2_6_1,YM4C,1,1,2,Thalassia,6,,1,1906,,71,y,5,219,0.0155,0.0019,1
12,YM4C_1_1_2,YM4C_1_1_2_7,YM4C_1_1_2_7_1,YM4C,1,1,2,Thalassia,7,,1,1605,,210,y,10,421,0.1173,0.0375,0
12,YM4C_1_1_2,YM4C_1_1_2_7,YM4C_1_1_2_7_2,YM4C,1,1,2,Thalassia,7,,2,1605,,11,y,7,421,0.1173,0.0375,0
12,YM4C_1_1_2,YM4C_1_1_2_7,YM4C_1_1_2_7_3,YM4C,1,1,2,Thalassia,7,,3,1605,,14,y,10,421,0.1173,0.0375,0
12,YM4C_1_1_2,YM4C_1_1_2_8,YM4C_1_1_2_8_1,YM4C,1,1,2,Thalassia,8,,1,918,,252,,9,287,0.132,0.0259,1
12,YM4C_1_1_2,YM4C_1_1_2_8,YM4C_1_1_2_8_2,YM4C,1,1,2,Thalassia,8,,2,918,,153,,9,287,0.132,0.0259,1
12,YM4C_1_1_2,YM4C_1_1_2_9,YM4C_1_1_2_9_1,YM4C,1,1,2,Thalassia,9,,1,1209,,270,y,8,233,0.1343,0.0168,0
12,YM4C_1_1_2,YM4C_1_1_2_9,YM4C_1_1_2_9_2,YM4C,1,1,2,Thalassia,9,,2,1209,,73,y,8,233,0.1343,0.0168,0
12,YM4C_1_1_2,YM4C_1_1_2_9,YM4C_1_1_2_9_3,YM4C,1,1,2,Thalassia,9,,3,1209,,66,,8,233,0.1343,0.0168,0
12,YM4C_1_1_2,YM4C_1_1_2_10,YM4C_1_1_2_10_1,YM4C,1,1,2,Thalassia,10,,1,1880,0,280,,11,207,0.2262,0.041,0
12,YM4C_1_1_2,YM4C_1_1_2_10,YM4C_1_1_2_10_2,YM4C,1,1,2,Thalassia,10,,2,1880,96,254,,11,207,0.2262,0.041,0
12,YM4C_1_1_2,YM4C_1_1_2_10,YM4C_1_1_2_10_3,YM4C,1,1,2,Thalassia,10,,3,1880,46,46,,11,207,0.2262,0.041,0
12,YM4C_1_1_2,YM4C_1_1_2_11,YM4C_1_1_2_11_1,YM4C,1,1,2,Thalassia,11,,1,1406,0,228,,11,34,0.2452,0.0545,0
12,YM4C_1_1_2,YM4C_1_1_2_11,YM4C_1_1_2_11_2,YM4C,1,1,2,Thalassia,11,,2,1406,19,249,,11,34,0.2452,0.0545,0
12,YM4C_1_1_2,YM4C_1_1_2_11,YM4C_1_1_2_11_3,YM4C,1,1,2,Thalassia,11,,3,1406,94,157,,11,34,0.2452,0.0545,0
12,YM4C_1_1_2,YM4C_1_1_2_12,YM4C_1_1_2_12_1,YM4C,1,1,2,Thalassia,12,,1,1697,,246,,11,197,0.1277,0.0168,0
12,YM4C_1_1_2,YM4C_1_1_2_12,YM4C_1_1_2_12_2,YM4C,1,1,2,Thalassia,12,,2,1697,,79,,10,197,0.1277,0.0168,0
12,YM4C_1_1_2,YM4C_1_1_2_F,YM4C_1_1_2_F_1,YM4C,1,1,2,Thalassia,F,,1,1233,,321,,8,193,0.3073,0.0458,3
12,YM4C_1_1_2,YM4C_1_1_2_F,YM4C_1_1_2_F_2,YM4C,1,1,2,Thalassia,F,,2,1233,,110,,7.5,193,0.3073,0.0458,3
12,YM4C_1_1_2,YM4C_1_1_2_F,YM4C_1_1_2_F_3,YM4C,1,1,2,Thalassia,F,,3,1233,,292,,8,193,0.3073,0.0458,3
12,YM4C_1_1_2,YM4C_1_1_2_F,YM4C_1_1_2_F_4,YM4C,1,1,2,Thalassia,F,,4,1233,,168,,4.5,193,0.3073,0.0458,3
